priority,paperId,doi,title,year,venue,verdict,cell,diffusion_channel,identification_of_diffusion,evidence_type,both_channel,reason,ra_decision,ra_note
5,W2165352340,10.1146/annurev.soc.31.041304.122220,Low Fertility at the Turn of the Twenty-First Century,2006,Annual Review of Sociology,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,review,,literature review of theories explaining low fertility; without full text cannot determine coverage of diffusion/social-learning mechanisms,,
5,W2011350550,10.1016/j.socscimed.2006.02.007,Migration and maternal health services utilization in rural Guatemala,2006,Social Science & Medicine,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,"Migration and health services; no abstract, unclear fertility-diffusion connection",,
5,W2024713757,10.1007/s11113-006-9006-5,Neighbors and neighborhoods: effects on marriage timing,2006,Population Research and Policy Review,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,"Title only; neighbors and neighborhoods mentioned, but outcome is marriage timing, not fertility control adoption or spacing",,
5,W2158436003,10.1007/s00148-006-0072-0,"Nonmarket networks among migrants: evidence from metropolitan Bangkok, Thailand",2006,Journal of Population Economics,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,No abstract; networks among migrants mentioned but estimand unclear,,
5,W4255424023,10.1007/0-387-23106-4_29,Population Policy,2006,Kluwer Academic Publishers-Plenum Publishers eBooks,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,"Population policy; no abstract, insufficient information",,
5,W2337461145,,"Reciprocal Influences of Education on Values Concerning Family, Careers and Society",2006,,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,No abstract provided; title mentions education and family values but unclear scope,,
5,W641526016,,Religion and demography in the United States : a geographic analysis,2006,Medical Entomology and Zoology,UNCERTAIN,INSUFFICIENT_INFO,CULTURAL_LINGUISTIC_RELIGIOUS,NA,descriptive,,"No abstract; title on religion and demographic geography in U.S., possibly cultural-boundary clustering, but no explicit mechanism",,
5,W3127392669,10.13140/2.1.4014.1449,Reproductive strategies in Belgian fertility: 1930-1990.,2006,VUBIR (Vrije Universiteit Brussel),UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,no abstract; cannot assess estimand or mechanism,,
5,W2085450651,10.1007/s10461-006-9097-3,The Babel Effect: Community Linguistic Diversity and Extramarital Sex in Uganda,2006,AIDS and Behavior,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,Title only; studies linguistic diversity and sexual behavior in Uganda; not clearly about fertility control diffusion,,
5,W2024232363,10.1783/147118906777888477,The Pill and the blackboard,2006,Journal of Family Planning and Reproductive Health Care,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,"no abstract provided; title suggests Pill (technology) and education, cannot assess A.3 relevance",,
5,W2114798658,10.1111/j.1728-4457.2006.00146.x,The Second Demographic Transition in the United States: Exception or Textbook Example?,2006,Population and Development Review,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,title with peer-review tag only; no abstract; record too thin,,
5,W2098477065,,The Spread of Innovations by Social Learning,2006,,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,theory,,Title states spread of innovations by social learning but no abstract; cannot determine if fertility-control-specific or general diffusion theory,,
5,W2406408559,,VARIATIONS IN PATTERNS OF LOW FERTILITY IN SOUTH,2006,,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,No abstract; incomplete title prevents assessment,,
5,W1563980781,10.1007/1-4020-3464-4_4,A Comparative History of Age-Structure and Social Transitions Among Asian Youth,2005,,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,"Title only, no abstract; comparative history of Asian youth age structure and social transitions; insufficient to assess whether it bears on fertility-control diffusion",,
5,W2044555929,10.1016/j.contraception.2005.08.019,Contraception: an international perspective,2005,Contraception,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,Title-only review-style coverage of contraception; insufficient to determine whether A.3 or descriptive coverage of methods/technology (A.2),,
5,W2139797282,,Contraceptive sterilization in Canada : a reasonable choice,2005,,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,descriptive,,Contraceptive sterilization methods; could route to OFF_TECHNOLOGY_A2 but no abstract to confirm whether it treats diffusion of the method itself or adoption patterns,,
5,W2041465707,10.1007/s11113-005-5096-8,Fraught with Ambivalence: Reproductive Intentions and Contraceptive Choices in a Sub-Saharan Fertility Transition,2005,Population Research and Policy Review,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,No abstract supplied; title mentions reproductive intentions and choices but does not specify diffusion or social transmission mechanism,,
5,W2039468135,10.1007/s11199-005-8296-0,"Gender, Social Networks, and Contraceptive Use in Kenya",2005,Sex Roles,UNCERTAIN,INSUFFICIENT_INFO,SOCIAL_NETWORK_PEER,NA,observational,,Title indicates social-network–contraceptive mechanism but no abstract to verify estimand,,
5,W2018682526,10.1016/j.ehb.2005.09.001,"Healthcare infrastructure, contraceptive use and infant mortality in Uttar Pradesh, India",2005,Economics & Human Biology,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,"No abstract; title on healthcare infrastructure and contraceptive use likely about supply/access (A.2 or A.5), not social diffusion",,
5,W4211126235,10.1007/0-387-23106-4_20,Historical Demography,2005,Handbooks of sociology and social research,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,No abstract; title 'Historical Demography' alone insufficient to determine estimand,,
5,W2154117215,10.1016/j.jdeveco.2004.12.003,Human capital and economic development,2005,Journal of Development Economics,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,No abstract provided to assess relevance,,
5,W2139071715,10.1007/s11113-005-4852-0,Is Maternal and Child Health Service use a Causal Gateway to Subsequent Contraceptive use?: A Multi-Country Study,2005,Population Research and Policy Review,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,No abstract provided; title suggests gateway role of health services but mechanism unclear,,
5,W1964057723,10.1016/j.socnet.2005.07.007,Measuring social networks cross-culturally,2005,Social Networks,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,"No abstract; title about social network measurement methodology, unclear if related to fertility",,
5,W2051494682,10.1007/s00148-005-0045-8,"Political instability, gender discrimination, and population growth in developing countries",2005,Journal of Population Economics,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,"No abstract; title suggests political/gender drivers of population growth, not diffusion",,
5,W2116839425,,Towards a replacement rate: programs and policies which affected the fertility course in Brazil,2005,,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,abstract duplicates title with no substantive content; cannot assess,,
5,W2022287849,10.1007/s11113-005-0367-y,Urbanization and the fertility transition in Ghana,2005,Population Research and Policy Review,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,no abstract; title suggests urbanization→fertility link but unclear if diffusion or economic mechanism,,
5,W2163420125,10.4054/demres.2004.s3.2,Becoming an Adult in Europe: A Macro(/Micro)-Demographic Perspective,2004,Demographic Research,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,Abstract incomplete; cannot screen,,
5,W18770612,10.15083/00002788,Biocultural mechanisms of high fertility and ineffective family planning practices in a rural Arab community of South Jordan : a population-ecological approach,2004,Institutional Repositories DataBase (IRDB),UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,"Abstract is repository metadata, not paper abstract; title mentions cultural factors in fertility but unverifiable",,
5,W4231707730,10.1007/1-4020-2458-4,Childbearing Trends and Prospects in Low-Fertility Countries,2004,European studies of population,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,Title only; childbearing trends could cover diffusion but estimand not stated,,
5,W1970602621,10.1007/s11111-004-4486-x,"Cognitive Models of Fertility Decline in Oaxaca City, Mexico",2004,Population and Environment,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,unknown,,Title-only: cognitive models of fertility decline; cannot determine if about diffusion of fertility-control cognitions vs. individual decision-making,,
5,W4232727606,10.1023/b:poen.0000032323.39780.eb,"Cognitive Models of Fertility Decline in Oaxaca City, Mexico",2004,Population and Environment,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,unknown,,title mentions cognitive models of fertility decline in Mexico; no abstract to assess estimand or whether diffusion is studied,,
5,W2122710660,10.1080/0032472032000183762,"Discussion of paper ‘Explanations of the fertility crisis in modern societies: A search for commonalities’, Population Studies 57(3): 241–263, by John Caldwell and Thomas Schindlmayr",2004,Population Studies,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,review,,discussion/commentary on Caldwell & Schindlmayr paper on fertility-crisis explanations; abstract is contentless without source paper content,,
5,W4292230192,10.4054/demres.2004.s3.10,Education and Entry into Motherhood: The Czech Republic during State Socialism and the Transition Period (1970-1997),2004,Demographic Research,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,observational,,Abstract truncated; cannot assess estimand,,
5,W2096849929,10.1111/j.0038-4941.2004.00246.x,"Fertility Changes Among Immigrants: Generations, Neighborhoods, and Personal Characteristics*",2004,Social Science Quarterly,UNCERTAIN,INSUFFICIENT_INFO,SOCIAL_NETWORK_PEER,NA,observational,,Studies fertility patterns across immigrant generations and neighborhoods; ethnic-enclave residence has weak independent effect on fertility after controlling for personal characteristics. Mechanism (assimilation vs. diffusion) not clearly specified,,
5,W2118804395,10.2139/ssrn.576082,Joint Estimation of Sequential Labor Force Participation and Fertility Decisions Using Markov Chain Monte Carlo Techniques,2004,SSRN Electronic Journal,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,unknown,,"no abstract; joint estimation of labor force and fertility decisions, mechanism unclear",,
5,W2161728286,10.3917/adh.107.05,L'enquête des 3000 familles : un premier bilan,2004,Annales de Démographie Historique,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,Title-only (French); appears to be a data or methodological report without stated estimand,,
5,W2044161327,10.1023/b:joyo.0000032643.49494.93,Perceived Peer Behavior and the Timing of Sexual Debut in Rwanda: A Survival Analysis of Youth Data,2004,Journal of Youth and Adolescence,UNCERTAIN,INSUFFICIENT_INFO,SOCIAL_NETWORK_PEER,NA,other,,"No abstract; title studies peer effects on sexual debut timing, which is proximate to fertility but distinct from fertility-control adoption specifically",,
5,W2151420580,,Postponement of Childbearing and Low Fertility in Europe,2004,University of Groningen research database (University of Groningen / Centre for Information Technology),UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,Dutch-language abstract; discusses childbearing postponement and fertility decline but A.3 estimand not identifiable from text,,
5,W2068772193,10.1007/bf03031897,Regional fertility trends in Mozambique,2004,Journal of Population Research,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,descriptive,,Regional fertility patterns but no abstract; could describe diffusion residuals but insufficient to route,,
5,W2696807912,,Regional variations in the use of contraception in Kenya,2004,,UNCERTAIN,INSUFFICIENT_INFO,SPATIAL_MIGRATION,NA,descriptive,,Regional variation in contraceptive use in Kenya; no abstract available to assess diffusion mechanism,,
5,W2002762749,10.1007/bf03031793,Below-replacement fertility: Determinants and prospects in South Asia,2003,Journal of Population Research,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,no abstract provided to assess determinants,,
5,W1480154606,10.1023/a:1023343001627,"Cohabitation, Marriage, and First Birth: The Interrelationship of Family Formation Events in Spain",2003,European Journal of Population / Revue européenne de Démographie,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,empty abstract; cannot assess whether paper addresses diffusion of fertility-control adoption,,
5,W1647809077,,Connaissance et utilisation des méthodes contraceptives en milieu rural Sereer au Sénégal,2003,Cahiers d'études et de recherches francophones / Santé,UNCERTAIN,INSUFFICIENT_INFO,SOCIAL_NETWORK_PEER,DESCRIPTIVE_RESIDUAL_ONLY,descriptive,,Descriptive of contraceptive knowledge levels; mentions social interaction in economically active villages but no identified diffusion estimand,,
5,W2165411796,10.1023/a:1024913321935,Demographic Shifts in the Czech Republic after 1989: A Second Demographic Transition View,2003,European Journal of Population / Revue européenne de Démographie,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,no abstract; SDT framework suggested but cannot assess estimand,,
5,W97556839,,"POVERTY, FERTILITY AND FAMILY PLANNING PAUVRETÉ, FÉCONDITÉ ET PLANIFICATION FAMILIALE",2003,,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,other,,"Title only, no abstract; poverty, fertility, and family planning; insufficient to assess whether diffusion mechanism is the estimand",,
5,W2253340758,,Patterns of Lowest-Low Fertility in Hong Kong,2003,,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,descriptive,,Title-only descriptive work on Hong Kong lowest-low fertility; could be PRINCETON_CANON style but insufficient detail without abstract,,
5,W2106466239,10.2139/ssrn.380761,Regional Social Contexts and Individual Fertility Decisions: A Multilevel Analysis of First and Second Births in Western Germany,2003,SSRN Electronic Journal,UNCERTAIN,INSUFFICIENT_INFO,NA,NA,observational,,no abstract; title suggests regional social context effects on fertility decisions (multilevel); could indicate spatial diffusion but mechanism unclear,,
